,Stock,Stock_to_Flow,Price
2022-09-08,19183203.690303728,55.33972602739674,19329.833984375
2022-09-09,19184153.40086813,55.34246575342414,21381.15234375
2022-09-10,19185103.11143253,55.345205479451536,21680.5390625
2022-09-11,19186052.82199693,55.34794520547894,21769.255859375
2022-09-12,19187002.532561332,55.35068493150635,22370.44921875
2022-09-13,19187952.243125733,55.35342465753375,20296.70703125
2022-09-14,19188901.953690134,55.35616438356115,20241.08984375
2022-09-15,19189851.664254535,55.35890410958855,19701.2109375
2022-09-16,19190801.374818936,55.36164383561596,19772.583984375
2022-09-17,19191751.085383337,55.36438356164336,20127.576171875
2022-09-18,19192700.795947738,55.36712328767075,19419.505859375
2022-09-19,19193650.50651214,55.36986301369816,19544.12890625
2022-09-20,19194600.21707654,55.372602739725565,18890.7890625
2022-09-21,19195549.92764094,55.375342465752965,18547.400390625
2022-09-22,19196499.638205342,55.378082191780365,19413.55078125
2022-09-23,19197449.348769743,55.380821917807765,19297.638671875
2022-09-24,19198399.059334144,55.38356164383517,18937.01171875
2022-09-25,19199348.769898545,55.386301369862565,18802.09765625
2022-09-26,19200298.480462946,55.38904109588997,19222.671875
2022-09-27,19201248.191027347,55.39178082191737,19110.546875
2022-09-28,19202197.901591748,55.39452054794478,19426.720703125
2022-09-29,19203147.61215615,55.39726027397218,19573.05078125
2022-09-30,19204097.32272055,55.39999999999958,19431.7890625
2022-10-01,19205047.03328495,55.40273972602698,19312.095703125
2022-10-02,19205996.743849352,55.40547945205437,19044.107421875
2022-10-03,19206946.454413753,55.40821917808179,19623.580078125
2022-10-04,19207896.164978154,55.41095890410919,20336.84375
2022-10-05,19208845.875542555,55.41369863013659,20160.716796875
2022-10-06,19209795.586106956,55.416438356163994,19955.443359375
2022-10-07,19210745.296671357,55.419178082191394,19546.849609375
2022-10-08,19211695.007235758,55.421917808218794,19416.568359375
2022-10-09,19212644.71780016,55.4246575342462,19446.42578125
2022-10-10,19213594.42836456,55.4273972602736,19141.484375
2022-10-11,19214544.13892896,55.430136986301,19051.41796875
2022-10-12,19215493.849493362,55.4328767123284,19157.4453125
2022-10-13,19216443.560057763,55.43561643835581,19382.904296875
2022-10-14,19217393.270622164,55.43835616438321,19185.65625
2022-10-15,19218342.981186565,55.44109589041061,19067.634765625
2022-10-16,19219292.691750966,55.44383561643801,19268.09375
2022-10-17,19220242.402315367,55.4465753424654,19550.7578125
2022-10-18,19221192.112879768,55.449315068492815,19334.416015625
2022-10-19,19222141.82344417,55.452054794520215,19139.53515625
2022-10-20,19223091.53400857,55.454794520547615,19053.740234375
2022-10-21,19224041.24457297,55.45753424657502,19172.46875
2022-10-22,19224990.955137372,55.46027397260242,19208.189453125
2022-10-23,19225940.665701773,55.46301369862982,19567.0078125
2022-10-24,19226890.376266174,55.465753424657215,19345.572265625
2022-10-25,19227840.086830575,55.46849315068463,20095.857421875
2022-10-26,19228789.797394976,55.47123287671203,20770.44140625
2022-10-27,19229739.507959377,55.47397260273943,20285.8359375
2022-10-28,19230689.218523778,55.47671232876683,20595.3515625
2022-10-29,19231638.92908818,55.47945205479424,20818.4765625
2022-10-30,19232588.63965258,55.48219178082164,20635.603515625
2022-10-31,19233538.35021698,55.48493150684904,20495.7734375
2022-11-01,19234488.060781382,55.48767123287644,20485.2734375
2022-11-02,19235437.771345783,55.490410958903844,20159.50390625
2022-11-03,19236387.481910184,55.493150684931244,20209.98828125
2022-11-04,19237337.192474585,55.495890410958644,21147.23046875
2022-11-05,19238286.903038986,55.498630136986044,21282.69140625
2022-11-06,19239236.613603387,55.50136986301345,20926.486328125
2022-11-07,19240186.324167788,55.50410958904085,20602.81640625
2022-11-08,19241136.03473219,55.506849315068244,18541.271484375
2022-11-09,19242085.74529659,55.50958904109565,15880.7802734375
2022-11-10,19243035.45586099,55.51232876712306,17586.771484375
2022-11-11,19243985.166425392,55.51506849315046,17034.29296875
2022-11-12,19244934.876989793,55.51780821917786,16799.185546875
2022-11-13,19245884.587554194,55.52054794520526,16353.365234375
2022-11-14,19246834.298118595,55.523287671232666,16618.19921875
2022-11-15,19247784.008682996,55.52602739726006,16884.61328125
2022-11-16,19248733.719247397,55.528767123287466,16669.439453125
2022-11-17,19249683.429811798,55.531506849314866,16687.517578125
2022-11-18,19250633.1403762,55.53424657534227,16697.77734375
2022-11-19,19251582.8509406,55.53698630136967,16711.546875
2022-11-20,19252532.561505,55.53972602739707,16291.83203125
2022-11-21,19253482.272069402,55.54246575342447,15787.2841796875
2022-11-22,19254431.982633803,55.54520547945188,16189.76953125
2022-11-23,19255381.693198204,55.54794520547928,16610.70703125
2022-11-24,19256331.403762605,55.55068493150668,16604.46484375
2022-11-25,19257281.114327006,55.55342465753408,16521.841796875
2022-11-26,19258230.824891407,55.55616438356149,16464.28125
2022-11-27,19259180.535455808,55.55890410958889,16444.626953125
2022-11-28,19260130.24602021,55.56164383561629,16217.322265625
2022-11-29,19261079.95658461,55.56438356164369,16444.982421875
2022-11-30,19262029.66714901,55.56712328767108,17168.56640625
2022-12-01,19262979.377713412,55.569863013698495,16967.1328125
2022-12-02,19263929.088277813,55.572602739725895,17088.66015625
2022-12-03,19264878.798842214,55.575342465753295,16908.236328125
2022-12-04,19265828.509406615,55.5780821917807,17130.486328125
2022-12-05,19266778.219971016,55.5808219178081,16974.826171875
2022-12-06,19267727.930535417,55.5835616438355,17089.50390625
2022-12-07,19268677.641099818,55.586301369862895,16848.126953125
2022-12-08,19269627.35166422,55.58904109589031,17233.474609375
2022-12-09,19270577.06222862,55.59178082191771,17133.15234375
2022-12-10,19271526.77279302,55.59452054794511,17128.724609375
2022-12-11,19272476.483357422,55.59726027397251,17104.193359375
2022-12-12,19273426.193921823,55.599999999999916,17206.4375
2022-12-13,19274375.904486224,55.602739726027316,17781.318359375
2022-12-14,19275325.615050625,55.605479452054716,17815.650390625
2022-12-15,19276275.325615026,55.608219178082116,17364.865234375
2022-12-16,19277225.036179427,55.61095890410952,16647.484375
2022-12-17,19278174.746743828,55.61369863013692,16795.091796875
2022-12-18,19279124.45730823,55.61643835616432,16757.9765625
2022-12-19,19280074.16787263,55.61917808219172,16439.6796875
2022-12-20,19281023.87843703,55.62191780821913,16906.3046875
2022-12-21,19281973.589001432,55.62465753424653,16817.53515625
2022-12-22,19282923.299565833,55.62739726027392,16830.341796875
2022-12-23,19283873.010130234,55.63013698630133,16796.953125
2022-12-24,19284822.720694635,55.63287671232874,16847.755859375
2022-12-25,19285772.431259036,55.63561643835614,16841.986328125
2022-12-26,19286722.141823437,55.63835616438354,16919.8046875
2022-12-27,19287671.852387838,55.64109589041094,16717.173828125
2022-12-28,19288621.56295224,55.643835616438345,16552.572265625
2022-12-29,19289571.27351664,55.64657534246574,16642.341796875
2022-12-30,19290520.98408104,55.649315068493145,16602.5859375
2022-12-31,19291470.694645442,55.652054794520545,16547.49609375
2023-01-01,19292420.405209843,55.65479452054795,16625.080078125
2023-01-02,19293370.115774244,55.65753424657535,16688.470703125
2023-01-03,19294319.826338645,55.66027397260275,16679.857421875
2023-01-04,19295269.536903046,55.66301369863015,16863.23828125
2023-01-05,19296219.247467447,55.66575342465756,16836.736328125
2023-01-06,19297168.958031848,55.66849315068496,16951.96875
2023-01-07,19298118.66859625,55.67123287671236,16955.078125
2023-01-08,19299068.37916065,55.67397260273976,17091.14453125
2023-01-09,19300018.08972505,55.67671232876717,17196.5546875
2023-01-10,19300967.800289452,55.67945205479457,17446.29296875
2023-01-11,19301917.510853853,55.68219178082197,17934.896484375
2023-01-12,19302867.221418254,55.68493150684937,18869.587890625
2023-01-13,19303816.931982655,55.68767123287676,19909.57421875
2023-01-14,19304766.642547056,55.690410958904174,20976.298828125
2023-01-15,19305716.353111457,55.693150684931574,20880.798828125
2023-01-16,19306666.063675858,55.695890410958974,21169.6328125
2023-01-17,19307615.77424026,55.69863013698638,21161.51953125
2023-01-18,19308565.48480466,55.70136986301378,20688.78125
2023-01-19,19309515.19536906,55.70410958904118,21086.79296875
2023-01-20,19310464.905933462,55.706849315068574,22676.552734375
2023-01-21,19311414.616497863,55.70958904109599,22777.625
2023-01-22,19312364.327062264,55.71232876712339,22720.416015625
2023-01-23,19313314.037626665,55.71506849315079,22934.431640625
2023-01-24,19314263.748191066,55.717808219178195,22636.46875
2023-01-25,19315213.458755467,55.720547945205595,23117.859375
2023-01-26,19316163.169319868,55.723287671232995,23032.77734375
2023-01-27,19317112.87988427,55.72602739726039,23078.728515625
2023-01-28,19318062.59044867,55.7287671232878,23031.08984375
2023-01-29,19319012.30101307,55.7315068493152,23774.56640625
2023-01-30,19319962.011577472,55.7342465753426,22840.138671875
2023-01-31,19320911.722141873,55.73698630137,23139.283203125
2023-02-01,19321861.432706274,55.73972602739741,23723.76953125
2023-02-02,19322811.143270675,55.74246575342481,23471.87109375
2023-02-03,19323760.853835076,55.74520547945221,23449.322265625
2023-02-04,19324710.564399477,55.74794520547961,23331.84765625
2023-02-05,19325660.274963878,55.75068493150702,22955.666015625
2023-02-06,19326609.98552828,55.75342465753442,22760.109375
2023-02-07,19327559.69609268,55.75616438356182,23264.291015625
2023-02-08,19328509.40665708,55.75890410958922,22939.3984375
2023-02-09,19329459.117221482,55.761643835616624,21819.0390625
2023-02-10,19330408.827785883,55.764383561644024,21651.18359375
2023-02-11,19331358.538350284,55.76712328767142,21870.875
2023-02-12,19332308.248914685,55.769863013698824,21788.203125
2023-02-13,19333257.959479086,55.77260273972623,21808.1015625
2023-02-14,19334207.670043487,55.77534246575363,22220.8046875
2023-02-15,19335157.380607888,55.77808219178103,24307.841796875
2023-02-16,19336107.09117229,55.78082191780843,23623.474609375
2023-02-17,19337056.80173669,55.78356164383584,24565.6015625
2023-02-18,19338006.51230109,55.786301369863224,24641.27734375
2023-02-19,19338956.222865492,55.78904109589064,24327.642578125
2023-02-20,19339905.933429893,55.79178082191804,24829.1484375
2023-02-21,19340855.643994294,55.794520547945446,24436.353515625
2023-02-22,19341805.354558695,55.873799725651814,24188.84375
2023-02-23,19342755.065123096,55.95329670329695,23947.4921875
2023-02-24,19343704.775687497,56.03301237964263,23198.126953125
2023-02-25,19344654.486251898,56.11294765840246,23175.375
2023-02-26,19345604.1968163,56.19310344827612,23561.212890625
2023-02-27,19346553.9073807,56.27348066298369,23522.87109375
2023-02-28,19347503.6179451,56.35408022130041,23147.353515625
2023-03-01,19348453.328509502,56.43490304709169,23646.55078125
2023-03-02,19349403.039073903,56.51595006934841,23475.466796875
2023-03-03,19350352.749638304,56.59722222222251,22362.6796875
2023-03-04,19351302.460202705,56.67872044506288,22353.349609375
2023-03-05,19352252.170767106,56.76044568245155,22435.513671875
2023-03-06,19353201.881331507,56.84239888424018,22429.7578125
2023-03-07,19354151.591895908,56.9245810055869,22219.76953125
2023-03-08,19355101.30246031,57.00699300699331,21718.080078125
2023-03-09,19356051.01302471,57.089635854342056,20363.021484375
2023-03-10,19357000.72358911,57.1725105189344,20187.244140625
2023-03-11,19357950.434153512,57.255617977528416,20632.41015625
2023-03-12,19358900.144717913,57.33895921237726,22163.94921875
2023-03-13,19359849.855282314,57.422535211267935,24197.533203125
2023-03-14,19360799.565846715,57.50634696756028,24746.07421875
2023-03-15,19361749.276411116,57.590395480226334,24375.9609375
2023-03-16,19362698.986975517,57.67468175389003,25052.7890625
2023-03-17,19363648.697539918,57.75920679886721,27423.9296875
2023-03-18,19364598.40810432,57.84397163120604,26965.87890625
2023-03-19,19365548.11866872,57.92897727272765,28038.67578125
2023-03-20,19366497.82923312,58.014224751067225,27767.236328125
2023-03-21,19367447.539797522,58.099715099715475,28175.81640625
2023-03-22,19368397.250361923,58.185449358060296,27307.4375
2023-03-23,19369346.960926324,58.27142857142896,28333.97265625
2023-03-24,19370296.671490725,58.35765379113058,27493.28515625
2023-03-25,19371246.382055126,58.44412607449897,27494.70703125
2023-03-26,19372196.092619527,58.53084648493585,27994.330078125
2023-03-27,19373145.803183928,58.617816091954424,27139.888671875
2023-03-28,19374095.51374833,58.70503597122344,27268.130859375
2023-03-29,19375045.22431273,58.79250720461137,28348.44140625
2023-03-30,19375994.93487713,58.88023088023131,28033.5625
2023-03-31,19376944.645441532,58.96820809248598,28478.484375
2023-04-01,19377894.356005933,59.05643994211332,28411.03515625
2023-04-02,19378844.066570334,59.14492753623234,28199.30859375
2023-04-03,19379793.777134735,59.23367198838941,27790.220703125
2023-04-04,19380743.487699136,59.322674418605104,28168.08984375
2023-04-05,19381693.198263537,59.41193595342112,28177.984375
2023-04-06,19382642.90882794,59.501457725947986,28044.140625
2023-04-07,19383592.61939234,59.591240875912874,27925.859375
2023-04-08,19384542.32995674,59.681286549708084,27947.794921875
2023-04-09,19385492.04052114,59.77159590043973,28333.05078125
2023-04-10,19386441.751085542,59.86217008797703,29652.98046875
2023-04-11,19387391.461649943,59.95301027900196,30235.05859375
2023-04-12,19388341.172214344,60.044117647059316,30139.052734375
2023-04-13,19389290.882778745,60.13549337260728,30399.06640625
2023-04-14,19390240.593343146,60.22713864306835,30485.69921875
2023-04-15,19391190.303907547,60.31905465288087,30318.49609375
2023-04-16,19392140.01447195,60.411242603550825,30315.35546875
2023-04-17,19393089.72503635,60.50370370370423,29445.044921875
2023-04-18,19394039.43560075,60.59643916914,30397.552734375
2023-04-19,19394989.14616515,60.689450222883146,28822.6796875
2023-04-20,19395938.856729552,60.78273809523864,28245.98828125
2023-04-21,19396888.567293953,60.876304023845556,27276.91015625
2023-04-22,19397838.277858354,60.970149253731904,27817.5
2023-04-23,19398787.988422755,61.06427503736977,27591.384765625
2023-04-24,19399737.698987156,61.15868263473111,27525.33984375
2023-04-25,19400687.409551557,61.2533733133439,28307.59765625
2023-04-26,19401637.12011596,61.34834834834892,28422.701171875
2023-04-27,19402586.83068036,61.44360902255698,29473.787109375
2023-04-28,19403536.54124476,61.53915662650661,29340.26171875
2023-04-29,19404486.25180916,61.63499245852247,29248.48828125
2023-04-30,19405435.962373562,61.73111782477401,29268.806640625
2023-05-01,19406385.672937963,61.82753403933496,28091.568359375
2023-05-02,19407335.383502364,61.92424242424305,28680.537109375
2023-05-03,19408285.094066765,62.02124430956055,29006.30859375
2023-05-04,19409234.804631166,62.11854103343528,28847.7109375
2023-05-05,19410184.515195567,62.21613394216197,29534.384765625
2023-05-06,19411134.22575997,62.31402439024454,28904.623046875
2023-05-07,19412083.93632437,62.412213740458654,28454.978515625
2023-05-08,19413033.64688877,62.51070336391503,27694.2734375
2023-05-09,19413983.35745317,62.60949464012318,27658.775390625
2023-05-10,19414933.068017572,62.70858895705587,27621.755859375
2023-05-11,19415882.778581973,62.80798771121419,27000.7890625
2023-05-12,19416832.489146374,62.907692307692976,26804.990234375
2023-05-13,19417782.199710775,63.007704160247215,26784.078125
2023-05-14,19418731.910275176,63.10802469135871,26930.638671875
2023-05-15,19419681.620839577,63.208655332303636,27192.693359375
2023-05-16,19420631.33140398,63.309597523220525,27036.650390625
2023-05-17,19421581.04196838,63.41085271317899,27398.802734375
2023-05-18,19422530.75253278,63.51242236024916,26832.208984375
2023-05-19,19423480.46309718,63.614307931571474,26890.12890625
2023-05-20,19424430.173661582,63.71651090342752,27129.5859375
2023-05-21,19425379.884225983,63.81903276131118,26753.826171875
2023-05-22,19426329.594790384,63.92187500000074,26851.27734375
2023-05-23,19427279.305354785,64.02503912363143,27225.7265625
2023-05-24,19428229.015919186,64.12852664576877,26334.818359375
2023-05-25,19429178.726483587,64.2323390894827,26476.20703125
2023-05-26,19430128.43704799,64.33647798742214,26719.291015625
2023-05-27,19431078.14761239,64.44094488189053,26868.353515625
2023-05-28,19432027.85817679,64.5457413249219,28085.646484375
2023-05-29,19432977.56874119,64.65086887835781,27745.884765625
2023-05-30,19433927.279305592,64.75632911392485,27702.349609375
2023-05-31,19434876.989869993,64.862123613313,27219.658203125
2023-06-01,19435826.700434394,64.96825396825477,26819.97265625
2023-06-02,19436776.410998795,65.07472178060493,27249.58984375
2023-06-03,19437726.121563196,65.1815286624212,27075.12890625
2023-06-04,19438675.832127597,65.28867623604548,27119.06640625
2023-06-05,19439625.542692,65.39616613418613,25760.09765625
2023-06-06,19440575.2532564,65.50400000000084,27238.783203125
2023-06-07,19441524.9638208,65.61217948718033,26345.998046875
2023-06-08,19442474.6743852,65.72070626003296,26508.216796875
2023-06-09,19443424.384949602,65.82958199356997,26480.375
2023-06-10,19444374.095514003,65.93880837359184,25851.240234375
2023-06-11,19445323.806078404,66.04838709677506,25940.16796875
2023-06-12,19446273.516642805,66.15831987076017,25902.5
2023-06-13,19447223.227207206,66.26860841424036,25918.728515625
2023-06-14,19448172.937771607,66.37925445705113,25124.67578125
2023-06-15,19449122.64833601,66.49025974026064,25576.39453125
2023-06-16,19450072.35890041,66.60162601626106,26327.462890625
2023-06-17,19451022.06946481,66.71335504886085,26510.67578125
2023-06-18,19451971.78002921,66.82544861337774,26336.212890625
2023-06-19,19452921.490593612,66.93790849673294,26851.029296875
2023-06-20,19453871.201158013,67.05073649754594,28327.48828125
2023-06-21,19454820.911722414,67.16393442623045,30027.296875
2023-06-22,19455770.622286815,67.27750410509127,29912.28125
2023-06-23,19456720.332851216,67.39144736842199,30695.46875
2023-06-24,19457670.043415617,67.50576606260393,30548.6953125
2023-06-25,19458619.75398002,67.62046204620557,30480.26171875
2023-06-26,19459569.46454442,67.73553719008362,30271.130859375
2023-06-27,19460519.17510882,67.85099337748441,30688.1640625
2023-06-28,19461468.88567322,67.96683250414692,30086.24609375
2023-06-29,19462418.596237622,68.08305647840632,30445.3515625
2023-06-30,19463368.306802023,68.19966722129882,30477.251953125
2023-07-01,19464318.017366424,68.31666666666767,30590.078125
2023-07-02,19465267.727930825,68.43405676126979,30620.76953125
2023-07-03,19466217.438495226,68.55183946488397,31156.439453125
2023-07-04,19467167.149059627,68.67001675041979,30777.58203125
2023-07-05,19468116.85962403,68.78859060402789,30514.166015625
2023-07-06,19469066.57018843,68.90756302521115,29909.337890625
2023-07-07,19470016.28075283,69.02693602693707,30342.265625
2023-07-08,19470965.99131723,69.14671163575149,30292.541015625
2023-07-09,19471915.701881632,69.26689189189295,30292.541015625
2023-07-10,19472865.412446033,69.38747884940886,30107.267578125
2023-07-11,19473815.123010434,69.50847457627226,
2023-07-12,19474764.833574835,69.62988115450024,
2023-07-13,19475714.544139236,69.75170068027322,
2023-07-14,19476664.254703637,69.87393526405562,
2023-07-15,19477613.96526804,69.99658703071783,
2023-07-16,19478563.67583244,70.11965811965923,
2023-07-17,19479513.38639684,70.24315068493263,
2023-07-18,19480463.09696124,70.36706689536992,
2023-07-19,19481412.807525642,70.49140893470904,
2023-07-20,19482362.518090043,70.61617900172233,
2023-07-21,19483312.228654444,70.74137931034599,
2023-07-22,19484261.939218845,70.86701208981118,
2023-07-23,19485211.649783246,70.99307958477625,
2023-07-24,19486161.360347647,71.11958405546045,
2023-07-25,19487111.07091205,71.24652777777897,
2023-07-26,19488060.78147645,71.37391304347946,
2023-07-27,19489010.49204085,71.50174216027995,
2023-07-28,19489960.20260525,71.6300174520082,
2023-07-29,19490909.913169652,71.75874125874248,
2023-07-30,19491859.623734053,71.88791593695393,
2023-07-31,19492809.334298454,72.01754385965036,
2023-08-01,19493759.044862855,72.14762741652144,
2023-08-02,19494708.755427256,72.27816901408576,
2023-08-03,19495658.465991657,72.409171075839,
2023-08-04,19496608.17655606,72.5406360424041,
2023-08-05,19497557.88712046,72.6725663716827,
2023-08-06,19498507.59768486,72.80496453900837,
2023-08-07,19499457.30824926,72.93783303730147,
2023-08-08,19500407.018813662,73.07117437722549,
2023-08-09,19501356.729378063,73.20499108734533,
2023-08-10,19502306.439942464,73.33928571428703,
2023-08-11,19503256.150506865,73.47406082289936,
2023-08-12,19504205.861071266,73.60931899641712,
2023-08-13,19505155.571635667,73.7450628366261,
2023-08-14,19506105.28220007,73.88129496403013,
2023-08-15,19507054.99276447,74.01801801801938,
2023-08-16,19508004.70332887,74.15523465704108,
2023-08-17,19508954.41389327,74.29294755877171,
2023-08-18,19509904.124457672,74.43115942029124,
2023-08-19,19510853.835022073,74.5698729582591,
2023-08-20,19511803.545586474,74.70909090909231,
2023-08-21,19512753.256150875,74.84881602914531,
2023-08-22,19513702.966715276,74.98905109489193,
2023-08-23,19514652.677279677,75.12979890310929,
2023-08-24,19515602.38784408,75.27106227106371,
2023-08-25,19516552.09840848,75.4128440366987,
2023-08-26,19517501.80897288,75.55514705882499,
2023-08-27,19518451.51953728,75.69797421731269,
2023-08-28,19519401.230101682,75.84132841328561,
2023-08-29,19520350.940666083,75.98521256931755,
2023-08-30,19521300.651230484,76.12962962963113,
2023-08-31,19522250.361794885,76.27458256029834,
2023-09-01,19523200.072359286,76.4200743494439,
2023-09-02,19524149.782923687,76.5661080074503,
2023-09-03,19525099.49348809,76.7126865671657,
2023-09-04,19526049.20405249,76.85981308411368,
2023-09-05,19526998.91461689,77.00749063670567,
2023-09-06,19527948.62518129,77.15572232645559,
2023-09-07,19528898.335745692,77.30451127819705,
2023-09-08,19529848.046310093,77.45386064030289,
2023-09-09,19530797.756874494,77.60377358490723,
2023-09-10,19531747.467438895,77.75425330813013,
2023-09-11,19532697.178003296,77.90530303030462,
2023-09-12,19533646.888567697,78.05692599620654,
2023-09-13,19534596.5991321,78.2091254752868,
2023-09-14,19535546.3096965,78.36190476190639,
2023-09-15,19536496.0202609,78.51526717557415,
2023-09-16,19537445.7308253,78.66921606118711,
2023-09-17,19538395.441389702,78.82375478927368,
2023-09-18,19539345.151954103,78.97888675623966,
2023-09-19,19540294.862518504,79.13461538461706,
2023-09-20,19541244.573082905,79.29094412331575,
2023-09-21,19542194.283647306,79.44787644787814,
2023-09-22,19543143.994211707,79.60541586073671,
2023-09-23,19544093.70477611,79.76356589147458,
2023-09-24,19545043.41534051,79.9223300970891,
2023-09-25,19545993.12590491,80.08171206225855,
2023-09-26,19546942.83646931,80.24171539961188,
2023-09-27,19547892.547033712,80.40234375000175,
2023-09-28,19548842.257598113,80.56360078278063,
2023-09-29,19549791.968162514,80.7254901960802,
2023-09-30,19550741.678726915,80.88801571709412,
2023-10-01,19551691.389291316,81.051181102364,
2023-10-02,19552641.099855717,81.21499013806886,
2023-10-03,19553590.81042012,81.37944664031802,
2023-10-04,19554540.52098452,81.54455445544737,
2023-10-05,19555490.23154892,81.71031746031929,
2023-10-06,19556439.94211332,81.8767395626261,
2023-10-07,19557389.652677722,82.04382470119708,
2023-10-08,19558339.363242123,82.21157684630926,
2023-10-09,19559289.073806524,82.38000000000187,
2023-10-10,19560238.784370925,82.54909819639467,
2023-10-11,19561188.494935326,82.71887550200992,
2023-10-12,19562138.205499727,82.88933601609848,
2023-10-13,19563087.91606413,83.06048387096966,
2023-10-14,19564037.62662853,83.23232323232516,
2023-10-15,19564987.33719293,83.40485829959708,
2023-10-16,19565937.04775733,83.57809330628997,
2023-10-17,19566886.758321732,83.75203252032716,
2023-10-18,19567836.468886133,83.92668024440115,
2023-10-19,19568786.179450534,84.10204081632851,
2023-10-20,19569735.890014935,84.27811860940895,
2023-10-21,19570685.600579336,84.4549180327889,
2023-10-22,19571635.311143737,84.63244353182954,
2023-10-23,19572585.02170814,84.81069958847938,
2023-10-24,19573534.73227254,84.98969072165151,
2023-10-25,19574484.44283694,85.16942148760535,
2023-10-26,19575434.15340134,85.34989648033331,
2023-10-27,19576383.863965742,85.53112033195228,
2023-10-28,19577333.574530143,85.7130977130998,
2023-10-29,19578283.285094544,85.89583333333543,
2023-10-30,19579232.995658945,86.079331941547,
2023-10-31,19580182.706223346,86.26359832636194,
2023-11-01,19581132.416787747,86.44863731656397,
2023-11-02,19582082.12735215,86.63445378151474,
2023-11-03,19583031.83791655,86.8210526315811,
2023-11-04,19583981.54848095,87.00843881856757,
2023-11-05,19584931.25904535,87.19661733615439,
2023-11-06,19585880.969609752,87.38559322034118,
2023-11-07,19586830.680174153,87.57537154989603,
2023-11-08,19587780.390738554,87.76595744681072,
2023-11-09,19588730.101302955,87.95735607676129,
2023-11-10,19589679.811867356,88.14957264957488,
2023-11-11,19590629.522431757,88.34261241970246,
2023-11-12,19591579.23299616,88.53648068669753,
2023-11-13,19592528.94356056,88.7311827957012,
2023-11-14,19593478.65412496,88.9267241379333,
2023-11-15,19594428.36468936,89.12311015119019,
2023-11-16,19595378.075253762,89.32034632034862,
2023-11-17,19596327.785818163,89.5184381778765,
2023-11-18,19597277.496382564,89.71739130435016,
2023-11-19,19598227.206946965,89.91721132897838,
2023-11-20,19599176.917511366,90.11790393013337,
2023-11-21,19600126.628075767,90.31947483588857,
2023-11-22,19601076.33864017,90.52192982456377,
2023-11-23,19602026.04920457,90.72527472527712,
2023-11-24,19602975.75976897,90.92951541850461,
2023-11-25,19603925.47033337,91.13465783664701,
2023-11-26,19604875.180897772,91.3407079646042,
2023-11-27,19605824.891462173,91.54767184035721,
2023-11-28,19606774.602026574,91.75555555555802,
2023-11-29,19607724.312590975,91.96436525612718,
2023-11-30,19608674.023155376,92.17410714285963,
2023-12-01,19609623.733719777,92.38478747203828,
2023-12-02,19610573.44428418,92.59641255605631,
2023-12-03,19611523.15484858,92.80898876404747,
2023-12-04,19612472.86541298,93.02252252252505,
2023-12-05,19613422.57597738,93.23702031602964,
2023-12-06,19614372.286541782,93.45248868778536,
2023-12-07,19615321.997106183,93.66893424036537,
2023-12-08,19616271.707670584,93.88636363636621,
2023-12-09,19617221.418234985,94.10478359909143,
2023-12-10,19618171.128799386,94.32420091324462,
2023-12-11,19619120.839363787,94.54462242563191,
2023-12-12,19620070.54992819,94.7660550458742,
2023-12-13,19621020.26049259,94.98850574712908,
2023-12-14,19621969.97105699,95.21198156682294,
2023-12-15,19622919.68162139,95.43648960739297,
2023-12-16,19623869.392185792,95.66203703703972,
2023-12-17,19624819.102750193,95.88863109048995,
2023-12-18,19625768.813314594,96.11627906977017,
2023-12-19,19626718.523878995,96.34498834499108,
2023-12-20,19627668.234443396,96.57476635514294,
2023-12-21,19628617.945007797,96.80562060890206,
2023-12-22,19629567.6555722,97.03755868544879,
2023-12-23,19630517.3661366,97.27058823529691,
2023-12-24,19631467.076701,97.50471698113486,
2023-12-25,19632416.7872654,97.73995271867895,
2023-12-26,19633366.497829802,97.97630331753838,
2023-12-27,19634316.208394203,98.21377672209312,
2023-12-28,19635265.918958604,98.4523809523838,
2023-12-29,19636215.629523005,98.69212410501481,
2023-12-30,19637165.340087406,98.93301435406988,
2023-12-31,19638115.050651807,99.17505995204128,
2024-01-01,19639064.76121621,99.41826923077215,
2024-01-02,19640014.47178061,99.66265060241258,
2024-01-03,19640964.18234501,99.90821256038943,
2024-01-04,19641913.89290941,100.15496368039037,
2024-01-05,19642863.603473812,100.4029126213622,
2024-01-06,19643813.314038213,100.65206812652367,
2024-01-07,19644763.024602614,100.90243902439326,
2024-01-08,19645712.735167015,101.15403422983188,
2024-01-09,19646662.445731416,101.4068627451011,
2024-01-10,19647612.156295817,101.66093366093673,
2024-01-11,19648561.86686022,101.91625615763856,
2024-01-12,19649511.57742462,102.17283950617593,
2024-01-13,19650461.28798902,102.43069306931004,
2024-01-14,19651410.99855342,102.68982630273265,
2024-01-15,19652360.709117822,102.95024875622204,
2024-01-16,19653310.419682223,103.21197007481614,
2024-01-17,19654260.130246624,103.47500000000318,
2024-01-18,19655209.840811025,103.73934837093051,
2024-01-19,19656159.551375426,104.00502512563135,
2024-01-20,19657109.261939827,104.27204030227023,
2024-01-21,19658058.97250423,104.54040404040728,
2024-01-22,19659008.68306863,104.81012658228174,
2024-01-23,19659958.39363303,105.08121827411495,
2024-01-24,19660908.10419743,105.35368956743332,
2024-01-25,19661857.814761832,105.62755102041147,
2024-01-26,19662807.525326233,105.90281329923606,
2024-01-27,19663757.235890634,106.17948717949052,
2024-01-28,19664706.946455035,106.4575835475612,
